batch,model,condition,task,scored,reward,error_type,source
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/medical-claims-processing,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/medical-claims-processing__YBjPVDF/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/layout-config-recreation2,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/layout-config-recreation2__Jpuu9FY/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/sound-change-cascade,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/sound-change-cascade__omgBA3G/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/mp-checkpoint-consolidation,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/mp-checkpoint-consolidation__YmLCGax/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/cargo-flight-dispatch,False,,VerifierTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/cargo-flight-dispatch__Vho949N/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/freecad-platform-drawing,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/freecad-platform-drawing__ynthE5C/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/freecad-impeller,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/freecad-impeller__6XVBHAY/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/formal-crypto,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/formal-crypto__PRKBD7n/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/wal-recovery-ordering,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/wal-recovery-ordering__VUn9AyH/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/gsea-proteomics,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/gsea-proteomics__X44ir2H/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/ks-solver-cpp,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/ks-solver-cpp__UVWfnWZ/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/html-js-filter,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/html-js-filter__FiyjqxR/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/glycan-ms2-elucidation,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/glycan-ms2-elucidation__nvLVE66/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/music-harmony,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/music-harmony__Lxg675x/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/embedding-drift-monitor,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/embedding-drift-monitor__V44JGvm/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/medical-claims-processing,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/medical-claims-processing__pTLvGeJ/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/vllm-deepseek-streaming,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/vllm-deepseek-streaming__8VcdHke/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/glycan-ms2-elucidation,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/glycan-ms2-elucidation__334gx2Q/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/distributed-dedup,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/distributed-dedup__unXFpQG/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/session-window-debug,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/session-window-debug__hbhiPdb/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/nextjs-performance,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/nextjs-performance__K3n2A3q/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/biped-contact-dynamics,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/biped-contact-dynamics__3MxzXFC/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/mp-checkpoint-consolidation,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/mp-checkpoint-consolidation__RwoY79y/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/bun-sourcemap-leak,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/bun-sourcemap-leak__GqcdFiZ/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/cad-model,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/cad-model__BMmbcR7/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/biped-contact-dynamics,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/biped-contact-dynamics__jSnjxSF/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/lake-temp-glm,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/lake-temp-glm__MN3RbjZ/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/risk-scorer-replay,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/ri[REDACTED_CREDENTIAL]/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/production-planning,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/production-planning__STVCiiD/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/session-window-debug,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/session-window-debug__9DQDXss/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/interleaved-vigenere,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/interleaved-vigenere__S3ichVd/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/atrx-vep-crispr,True,0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/atrx-vep-crispr__typuXSA/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/ctr-optimization,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/ctr-optimization__ad7U9W4/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/coq-block-bound,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/coq-block-bound__RvJwfvB/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/data-anonymization,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/data-anonymization__G9FnkJz/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/layout-config-recreation,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/layout-config-recreation__P8v8yXV/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/risk-scorer-replay,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/ri[REDACTED_CREDENTIAL]/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/wdm-design,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/wdm-design__4DbYNEp/result.json
rick-saber-terminal-hooks-mistral-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/music-harmony,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-hooks-mistral-20260911-r1/music-harmony__DXUjbjx/result.json
rick-saber-terminal-infra-20260908-r1,oracle/未标注,oracle/其他,host-path-roundtrip,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-infra-20260908-r1/host-path-roundtrip__3ZSYxhs/result.json
rick-saber-terminal-native-oracle-20260910-r1,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,False,,EnvironmentStartTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-native-oracle-20260910-r1/sound-change-cascade__uJcJgGc/result.json
rick-saber-terminal-native-oracle-20260910-r2,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-native-oracle-20260910-r2/sound-change-cascade__CaGo3jB/result.json
rick-saber-terminal-native-oracle-20260910-r3,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-native-oracle-20260910-r3/sound-change-cascade__JvKHZog/result.json
rick-saber-terminal-native-oracle-20260910-r4,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-native-oracle-20260910-r4/sound-change-cascade__7DRUMJr/result.json
rick-saber-terminal-native-oracle-20260910-r5,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-native-oracle-20260910-r5/sound-change-cascade__J3Xr8e8/result.json
rick-saber-terminal-native-oracle-20260910-r6,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-native-oracle-20260910-r6/sound-change-cascade__67W4Ez8/result.json
rick-saber-terminal-native-oracle-20260910-r7,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-native-oracle-20260910-r7/sound-change-cascade__VV9sUZ3/result.json
rick-saber-terminal-network-repair-20260910-r1,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-network-repair-20260910-r1/sound-change-cascade__QWLCbPb/result.json
rick-saber-terminal-network-repair-20260910-r1,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-network-repair-20260910-r1/sound-change-cascade__pvH6WjY/result.json
rick-saber-terminal-network-repair-20260910-r1,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-network-repair-20260910-r1/sound-change-cascade__DNVwbuc/result.json
rick-saber-terminal-network-repair-20260910-r1,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-network-repair-20260910-r1/sound-change-cascade__xEyUzd6/result.json
rick-saber-terminal-network-repair-20260910-r2,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-network-repair-20260910-r2/sound-change-cascade__8rTAKhM/result.json
rick-saber-terminal-network-repair-20260910-r2,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-network-repair-20260910-r2/sound-change-cascade__hoEfbJi/result.json
rick-saber-terminal-network-repair-20260910-r2,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-network-repair-20260910-r2/sound-change-cascade__SXXchTb/result.json
rick-saber-terminal-network-repair-20260910-r2,oracle/未标注,oracle/其他,terminal-bench/sound-change-cascade,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-network-repair-20260910-r2/sound-change-cascade__2hgL3bh/result.json
rick-saber-terminal-repair-pilot-glm-20260910-r1,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/openssl-selfsigned-cert,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-repair-pilot-glm-20260910-r1/openssl-selfsigned-cert__iid9LCX/result.json
rick-saber-terminal-repair-pilot-glm-20260910-r1,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/openssl-selfsigned-cert,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-repair-pilot-glm-20260910-r1/openssl-selfsigned-cert__6sFatGt/result.json
rick-saber-terminal-repair-pilot-gptoss-20260910-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/openssl-selfsigned-cert,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-repair-pilot-gptoss-20260910-r1/openssl-selfsigned-cert__p56vUZ5/result.json
rick-saber-terminal-repair-pilot-gptoss-20260910-r1,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/openssl-selfsigned-cert,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-repair-pilot-gptoss-20260910-r1/openssl-selfsigned-cert__dTmGB6F/result.json
rick-saber-terminal-utility-minimax-20260911-r1,MiniMax/MiniMax-M2.5,skills,terminal-bench/fin-saccr-rwa,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-minimax-20260911-r1/fin-saccr-rwa__STNpnKE/result.json
rick-saber-terminal-utility-minimax-20260911-r1,MiniMax/MiniMax-M2.5,baseline,terminal-bench/fin-saccr-rwa,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-minimax-20260911-r1/fin-saccr-rwa__UgG4qWs/result.json
rick-saber-terminal-utility-minimax-20260911-r1,MiniMax/MiniMax-M2.5,skills,terminal-bench/biped-contact-dynamics,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-minimax-20260911-r1/biped-contact-dynamics__YFF9WTX/result.json
rick-saber-terminal-utility-minimax-20260911-r1,MiniMax/MiniMax-M2.5,skills,terminal-bench/legacy-utility-triage,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-minimax-20260911-r1/legacy-utility-triage__KGUkAx4/result.json
rick-saber-terminal-utility-minimax-20260911-r1,MiniMax/MiniMax-M2.5,baseline,terminal-bench/biped-contact-dynamics,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-minimax-20260911-r1/biped-contact-dynamics__cBHzu3K/result.json
rick-saber-terminal-utility-minimax-20260911-r1,MiniMax/MiniMax-M2.5,baseline,terminal-bench/wal-recovery-ordering,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-minimax-20260911-r1/wal-recovery-ordering__dmr9R2K/result.json
rick-saber-terminal-utility-minimax-20260911-r1,MiniMax/MiniMax-M2.5,baseline,terminal-bench/legacy-utility-triage,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-minimax-20260911-r1/legacy-utility-triage__QmwvcoG/result.json
rick-saber-terminal-utility-minimax-20260911-r1,MiniMax/MiniMax-M2.5,skills,terminal-bench/wal-recovery-ordering,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-minimax-20260911-r1/wal-recovery-ordering__msVv5wi/result.json
rick-saber-terminal-utility-regrade-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/nextjs-performance,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-regrade-20260911-r1/nextjs-performance__FrHUnzy-utility-regrade/result.json
rick-saber-terminal-utility-regrade-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/heat-pump-warranty,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-regrade-20260911-r1/heat-pump-warranty__TPpnokJ-utility-regrade/result.json
rick-saber-terminal-utility-regrade-20260911-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/session-window-debug,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-utility-regrade-20260911-r1/session-window-debug__pr2FjAz-utility-regrade/result.json
